Nome do Campus,Ano de Ingresso,Periodo de Ingresso,Nome do Curso,Tipo do Curso,Modalidade do Curso,Sexo,Renda per Capita,Etnia,Situação do Aluno,Categoria,Área do Curso,Idade de Entrada
Câmpus Luziânia,2020,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,0.75,Parda,Concluído,2.0,Ciências Exatas e da Terra,16
Câmpus Luziânia,2020,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,2.0,Branca,Concluído,2.0,Ciências Exatas e da Terra,15
Câmpus Luziânia,2020,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,M,0.75,Branca,Concluído,2.0,Ciências Exatas e da Terra,16
Câmpus Luziânia,2020,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,1.25,Branca,Concluído,2.0,Ciências Exatas e da Terra,16
Câmpus Luziânia,2020,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,0.75,Parda,Concluído,2.0,Ciências Exatas e da Terra,16
Câmpus Luziânia,2020,0,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,F,0.75,Branca,Trancado,1.0,Ciências Exatas e da Terra,33
Câmpus Luziânia,2020,0,Licenciatura em Química,Licenciatura,Presencial,M,1.25,Desconhecida,Trancado,1.0,Ciências Exatas e da Terra,37
Câmpus Luziânia,2020,0,Licenciatura em Química,Licenciatura,Presencial,F,1.25,Branca,Trancado,1.0,Ciências Exatas e da Terra,23
Câmpus Luziânia,2020,0,Licenciatura em Química,Licenciatura,Presencial,F,1.25,Desconhecida,Evasão,1.0,Ciências Exatas e da Terra,24
Câmpus Luziânia,2020,0,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Amarela,Trancado,1.0,Ciências Exatas e da Terra,34
Câmpus Luziânia,2020,0,Licenciatura em Química,Licenciatura,Presencial,M,0.75,Desconhecida,Cancelado,1.0,Ciências Exatas e da Terra,48
Câmpus Luziânia,2020,0,Licenciatura em Química,Licenciatura,Presencial,F,2.0,Parda,Evasão,1.0,Ciências Exatas e da Terra,36
Câmpus Luziânia,2020,0,Licenciatura em Química,Licenciatura,Presencial,M,0.75,Parda,Trancado,1.0,Ciências Exatas e da Terra,42
Câmpus Luziânia,2020,0,Licenciatura em Química,Licenciatura,Presencial,M,0.75,Branca,Trancado,1.0,Ciências Exatas e da Terra,40
Câmpus Luziânia,2020,0,Licenciatura em Química,Licenciatura,Presencial,F,1.25,Branca,Evasão,1.0,Ciências Exatas e da Terra,21
Câmpus Luziânia,2020,0,Licenciatura em Química,Licenciatura,Presencial,M,1.25,Branca,Trancado,1.0,Ciências Exatas e da Terra,29
Câmpus Luziânia,2020,0,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Parda,Trancado,1.0,Ciências Exatas e da Terra,27
Câmpus Luziânia,2020,0,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Parda,Trancado,1.0,Ciências Exatas e da Terra,29
Câmpus Luziânia,2020,0,Licenciatura em Química,Licenciatura,Presencial,F,1.25,Desconhecida,Trancado,1.0,Ciências Exatas e da Terra,23
Câmpus Luziânia,2020,0,Licenciatura em Química,Licenciatura,Presencial,M,1.25,Parda,Cancelamento Compulsório,1.0,Ciências Exatas e da Terra,25
Câmpus Luziânia,2020,0,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Desconhecida,Cancelado,1.0,Ciências Exatas e da Terra,29
Câmpus Luziânia,2020,0,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Parda,Cancelado,1.0,Ciências Exatas e da Terra,18
Câmpus Luziânia,2020,0,Licenciatura em Química,Licenciatura,Presencial,F,2.0,Branca,Trancado,1.0,Ciências Exatas e da Terra,31
Câmpus Luziânia,2020,0,Licenciatura em Química,Licenciatura,Presencial,M,0.75,Desconhecida,Evasão,1.0,Ciências Exatas e da Terra,28
Câmpus Luziânia,2020,0,Licenciatura em Química,Licenciatura,Presencial,F,1.25,Desconhecida,Evasão,1.0,Ciências Exatas e da Terra,41
Câmpus Luziânia,2020,0,Licenciatura em Química,Licenciatura,Presencial,M,2.0,Branca,Trancado,1.0,Ciências Exatas e da Terra,20
Câmpus Luziânia,2021,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,F,2.0,Branca,Matriculado,3.0,Ciências Exatas e da Terra,24
Câmpus Luziânia,2021,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,F,0.75,Branca,Evasão,1.0,Ciências Exatas e da Terra,29
Câmpus Luziânia,2021,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,M,0.75,Branca,Trancado,1.0,Ciências Exatas e da Terra,34
Câmpus Luziânia,2021,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,M,0.75,Parda,Trancado,1.0,Ciências Exatas e da Terra,25
Câmpus Luziânia,2021,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,M,1.25,Preta,Cancelado,1.0,Ciências Exatas e da Terra,43
Câmpus Luziânia,2021,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,F,0.75,Branca,Trancado,1.0,Ciências Exatas e da Terra,38
Câmpus Luziânia,2021,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,M,0.75,Desconhecida,Cancelado,1.0,Ciências Exatas e da Terra,18
Câmpus Luziânia,2021,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,M,0.75,Parda,Trancado,1.0,Ciências Exatas e da Terra,20
Câmpus Luziânia,2021,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,M,0.75,Preta,Evasão,1.0,Ciências Exatas e da Terra,19
Câmpus Luziânia,2021,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,F,1.25,Amarela,Trancado,1.0,Ciências Exatas e da Terra,24
Câmpus Luziânia,2021,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,M,1.25,Parda,Trancado,1.0,Ciências Exatas e da Terra,24
Câmpus Luziânia,2021,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,M,0.75,Branca,Evasão,1.0,Ciências Exatas e da Terra,22
Câmpus Luziânia,2021,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,M,2.0,Branca,Cancelado,1.0,Ciências Exatas e da Terra,45
Câmpus Luziânia,2021,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,F,0.75,Branca,Trancado,1.0,Ciências Exatas e da Terra,30
Câmpus Luziânia,2021,1,Especialização em Docência em Educação e Tecnologia,Especialização,Presencial,M,1.25,Branca,Concluído,2.0,Ciências Sociais Aplicadas,35
Câmpus Luziânia,2021,1,Especialização em Docência em Educação e Tecnologia,Especialização,Presencial,F,1.25,Parda,Concludente,2.0,Ciências Sociais Aplicadas,51
Câmpus Luziânia,2021,1,Especialização em Docência em Educação e Tecnologia,Especialização,Presencial,F,1.25,Parda,Concludente,2.0,Ciências Sociais Aplicadas,30
Câmpus Luziânia,2021,1,Especialização em Docência em Educação e Tecnologia,Especialização,Presencial,F,1.25,Branca,Concludente,2.0,Ciências Sociais Aplicadas,29
Câmpus Luziânia,2021,1,Especialização em Docência em Educação e Tecnologia,Especialização,Presencial,F,0.75,Preta,Concludente,2.0,Ciências Sociais Aplicadas,38
Câmpus Luziânia,2021,1,Especialização em Docência em Educação e Tecnologia,Especialização,Presencial,F,1.25,Branca,Concluído,2.0,Ciências Sociais Aplicadas,25
Câmpus Luziânia,2021,1,Especialização em Docência em Educação e Tecnologia,Especialização,Presencial,F,2.0,Desconhecida,Concluído,2.0,Ciências Sociais Aplicadas,36
Câmpus Luziânia,2021,1,Especialização em Docência em Educação e Tecnologia,Especialização,Presencial,F,1.25,Parda,Concludente,2.0,Ciências Sociais Aplicadas,44
Câmpus Luziânia,2021,1,Especialização em Docência em Educação e Tecnologia,Especialização,Presencial,M,2.0,Parda,Matriculado,3.0,Ciências Sociais Aplicadas,30
Câmpus Luziânia,2021,1,Especialização em Docência em Educação e Tecnologia,Especialização,Presencial,F,0.75,Parda,Evasão,1.0,Ciências Sociais Aplicadas,43
Câmpus Luziânia,2021,1,Especialização em Docência em Educação e Tecnologia,Especialização,Presencial,F,2.75,Branca,Evasão,1.0,Ciências Sociais Aplicadas,30
Câmpus Luziânia,2021,1,Especialização em Docência em Educação e Tecnologia,Especialização,Presencial,M,1.25,Parda,Matriculado,3.0,Ciências Sociais Aplicadas,27
Câmpus Luziânia,2021,1,Especialização em Docência em Educação e Tecnologia,Especialização,Presencial,M,1.25,Branca,Evasão,1.0,Ciências Sociais Aplicadas,30
Câmpus Luziânia,2021,1,Especialização em Docência em Educação e Tecnologia,Especialização,Presencial,F,0.75,Parda,Concluído,2.0,Ciências Sociais Aplicadas,23
Câmpus Luziânia,2021,1,Especialização em Docência em Educação e Tecnologia,Especialização,Presencial,M,0.75,Parda,Cancelamento Compulsório,1.0,Ciências Sociais Aplicadas,38
Câmpus Luziânia,2021,1,Especialização em Docência em Educação e Tecnologia,Especialização,Presencial,M,1.25,Parda,Matriculado,3.0,Ciências Sociais Aplicadas,42
Câmpus Luziânia,2021,1,Especialização em Docência em Educação e Tecnologia,Especialização,Presencial,F,0.75,Branca,Cancelado,1.0,Ciências Sociais Aplicadas,26
Câmpus Luziânia,2021,1,Especialização em Docência em Educação e Tecnologia,Especialização,Presencial,F,0.75,Parda,Evasão,1.0,Ciências Sociais Aplicadas,25
Câmpus Luziânia,2021,1,Especialização em Docência em Educação e Tecnologia,Especialização,Presencial,M,1.25,Preta,Concluído,2.0,Ciências Sociais Aplicadas,42
Câmpus Luziânia,2021,1,Especialização em Docência em Educação e Tecnologia,Especialização,Presencial,M,1.25,Preta,Concludente,2.0,Ciências Sociais Aplicadas,29
Câmpus Luziânia,2021,1,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Parda,Evasão,1.0,Ciências Exatas e da Terra,23
Câmpus Luziânia,2021,1,Licenciatura em Química,Licenciatura,Presencial,M,0.75,Preta,Evasão,1.0,Ciências Exatas e da Terra,21
Câmpus Luziânia,2021,1,Licenciatura em Química,Licenciatura,Presencial,M,1.25,Preta,Cancelamento Compulsório,1.0,Ciências Exatas e da Terra,42
Câmpus Luziânia,2021,1,Licenciatura em Química,Licenciatura,Presencial,M,0.75,Branca,Trancado,1.0,Ciências Exatas e da Terra,31
Câmpus Luziânia,2021,1,Licenciatura em Química,Licenciatura,Presencial,M,1.25,Preta,Evasão,1.0,Ciências Exatas e da Terra,26
Câmpus Luziânia,2021,1,Licenciatura em Química,Licenciatura,Presencial,M,1.25,Branca,Trancado,1.0,Ciências Exatas e da Terra,23
Câmpus Luziânia,2021,1,Licenciatura em Química,Licenciatura,Presencial,F,1.25,Branca,Trancado,1.0,Ciências Exatas e da Terra,28
Câmpus Luziânia,2021,1,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Branca,Evasão,1.0,Ciências Exatas e da Terra,45
Câmpus Luziânia,2021,1,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Preta,Trancado,1.0,Ciências Exatas e da Terra,21
Câmpus Luziânia,2021,1,Licenciatura em Química,Licenciatura,Presencial,M,0.75,Parda,Trancado,1.0,Ciências Exatas e da Terra,25
Câmpus Luziânia,2021,1,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Parda,Cancelado,1.0,Ciências Exatas e da Terra,49
Câmpus Luziânia,2021,1,Licenciatura em Química,Licenciatura,Presencial,F,1.25,Preta,Trancado,1.0,Ciências Exatas e da Terra,53
Câmpus Luziânia,2021,1,Licenciatura em Química,Licenciatura,Presencial,M,0.75,Branca,Trancado,1.0,Ciências Exatas e da Terra,27
Câmpus Luziânia,2021,1,Licenciatura em Química,Licenciatura,Presencial,M,2.0,Amarela,Evasão,1.0,Ciências Exatas e da Terra,18
Câmpus Luziânia,2021,1,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Preta,Cancelado,1.0,Ciências Exatas e da Terra,19
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,M,0.75,Parda,Trancado,1.0,Engenharias,16
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,F,0.75,Branca,Concluído,2.0,Engenharias,16
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,F,1.25,Branca,Concluído,2.0,Engenharias,15
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,F,0.75,Branca,Concluído,2.0,Engenharias,15
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,F,1.25,Branca,Concluído,2.0,Engenharias,16
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,F,0.75,Branca,Concluído,2.0,Engenharias,15
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,F,1.25,Desconhecida,Concluído,2.0,Engenharias,16
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,F,0.75,Parda,Concluído,2.0,Engenharias,16
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,M,2.0,Parda,Concluído,2.0,Engenharias,16
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,M,1.25,Parda,Concluído,2.0,Engenharias,16
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,M,0.75,Parda,Concluído,2.0,Engenharias,16
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,M,1.25,Branca,Concluído,2.0,Engenharias,16
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,F,2.0,Branca,Concluído,2.0,Engenharias,15
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,M,0.75,Branca,Concluído,2.0,Engenharias,15
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,M,2.75,Branca,Concluído,2.0,Engenharias,16
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,M,1.25,Parda,Concluído,2.0,Engenharias,17
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Informática para Internet,Integrado,Presencial,F,0.75,Preta,Concluído,2.0,Ciências Exatas e da Terra,17
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Informática para Internet,Integrado,Presencial,F,0.75,Parda,Evasão,1.0,Ciências Exatas e da Terra,19
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Informática para Internet,Integrado,Presencial,M,0.75,Parda,Trancado,1.0,Ciências Exatas e da Terra,17
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Informática para Internet,Integrado,Presencial,F,0.75,Branca,Concluído,2.0,Ciências Exatas e da Terra,15
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Informática para Internet,Integrado,Presencial,F,2.75,Branca,Concluído,2.0,Ciências Exatas e da Terra,16
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Informática para Internet,Integrado,Presencial,F,0.75,Parda,Concluído,2.0,Ciências Exatas e da Terra,15
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Informática para Internet,Integrado,Presencial,M,0.75,Parda,Concluído,2.0,Ciências Exatas e da Terra,16
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Informática para Internet,Integrado,Presencial,F,0.75,Branca,Trancado,1.0,Ciências Exatas e da Terra,18
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Informática para Internet,Integrado,Presencial,M,0.75,Desconhecida,Concluído,2.0,Ciências Exatas e da Terra,16
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Informática para Internet,Integrado,Presencial,M,1.25,Desconhecida,Concluído,2.0,Ciências Exatas e da Terra,16
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Informática para Internet,Integrado,Presencial,M,0.75,Branca,Concluído,2.0,Ciências Exatas e da Terra,17
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Informática para Internet,Integrado,Presencial,M,0.75,Desconhecida,Evasão,1.0,Ciências Exatas e da Terra,17
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Informática para Internet,Integrado,Presencial,F,0.75,Branca,Concluído,2.0,Ciências Exatas e da Terra,16
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Informática para Internet,Integrado,Presencial,M,0.75,Parda,Concluído,2.0,Ciências Exatas e da Terra,15
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Manutenção e Suporte em Informática na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,0.75,Desconhecida,Matriculado,3.0,Ciências Exatas e da Terra,40
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Manutenção e Suporte em Informática na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,F,0.75,Preta,Matriculado,3.0,Ciências Exatas e da Terra,27
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Manutenção e Suporte em Informática na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,F,0.75,Parda,Trancado,1.0,Ciências Exatas e da Terra,58
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Manutenção e Suporte em Informática na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,F,0.75,Branca,Concluído,2.0,Ciências Exatas e da Terra,36
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Manutenção e Suporte em Informática na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,0.75,Parda,Concluído,2.0,Ciências Exatas e da Terra,35
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Manutenção e Suporte em Informática na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,F,1.25,Parda,Matriculado,3.0,Ciências Exatas e da Terra,45
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Manutenção e Suporte em Informática na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,1.25,Parda,Trancado,1.0,Ciências Exatas e da Terra,39
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Manutenção e Suporte em Informática na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,F,1.25,Branca,Concludente,2.0,Ciências Exatas e da Terra,49
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Manutenção e Suporte em Informática na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,F,1.25,Parda,Concluído,2.0,Ciências Exatas e da Terra,22
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,0.75,Preta,Concluído,2.0,Ciências Exatas e da Terra,16
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,M,1.25,Parda,Concluído,2.0,Ciências Exatas e da Terra,16
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,2.0,Branca,Concluído,2.0,Ciências Exatas e da Terra,15
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,1.25,Parda,Concluído,2.0,Ciências Exatas e da Terra,15
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,1.25,Branca,Concluído,2.0,Ciências Exatas e da Terra,15
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,1.25,Branca,Trancado,1.0,Ciências Exatas e da Terra,15
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,M,0.75,Parda,Concluído,2.0,Ciências Exatas e da Terra,16
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,1.25,Branca,Concluído,2.0,Ciências Exatas e da Terra,15
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,0.75,Branca,Concluído,2.0,Ciências Exatas e da Terra,16
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,0.75,Parda,Concluído,2.0,Ciências Exatas e da Terra,16
Câmpus Luziânia,2021,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,0.75,Branca,Concluído,2.0,Ciências Exatas e da Terra,16
Câmpus Luziânia,2021,0,Licenciatura em Química,Licenciatura,Presencial,F,1.25,Parda,Matriculado,3.0,Ciências Exatas e da Terra,23
Câmpus Luziânia,2021,0,Licenciatura em Química,Licenciatura,Presencial,M,2.0,Parda,Trancado,1.0,Ciências Exatas e da Terra,24
Câmpus Luziânia,2021,0,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Parda,Cancelado,1.0,Ciências Exatas e da Terra,20
Câmpus Luziânia,2021,0,Licenciatura em Química,Licenciatura,Presencial,F,1.25,Branca,Trancado,1.0,Ciências Exatas e da Terra,30
Câmpus Luziânia,2021,0,Licenciatura em Química,Licenciatura,Presencial,M,1.25,Branca,Cancelado,1.0,Ciências Exatas e da Terra,29
Câmpus Luziânia,2021,0,Licenciatura em Química,Licenciatura,Presencial,F,1.25,Parda,Trancado,1.0,Ciências Exatas e da Terra,23
Câmpus Luziânia,2021,0,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Parda,Evasão,1.0,Ciências Exatas e da Terra,30
Câmpus Luziânia,2021,0,Licenciatura em Química,Licenciatura,Presencial,F,1.25,Branca,Cancelado,1.0,Ciências Exatas e da Terra,20
Câmpus Luziânia,2021,0,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Parda,Trancado,1.0,Ciências Exatas e da Terra,21
Câmpus Luziânia,2021,0,Licenciatura em Química,Licenciatura,Presencial,M,2.0,Parda,Trancado,1.0,Ciências Exatas e da Terra,23
Câmpus Luziânia,2021,0,Licenciatura em Química,Licenciatura,Presencial,M,1.25,Parda,Trancado,1.0,Ciências Exatas e da Terra,35
Câmpus Luziânia,2021,0,Licenciatura em Química,Licenciatura,Presencial,M,2.0,Preta,Trancado,1.0,Ciências Exatas e da Terra,37
Câmpus Luziânia,2021,0,Licenciatura em Química,Licenciatura,Presencial,M,1.25,Preta,Trancado,1.0,Ciências Exatas e da Terra,21
Câmpus Luziânia,2021,0,Licenciatura em Química,Licenciatura,Presencial,M,2.0,Parda,Trancado,1.0,Ciências Exatas e da Terra,26
Câmpus Luziânia,2021,0,Licenciatura em Química,Licenciatura,Presencial,M,1.25,Branca,Trancado,1.0,Ciências Exatas e da Terra,19
Câmpus Luziânia,2021,0,Licenciatura em Química,Licenciatura,Presencial,M,2.0,Parda,Cancelado,1.0,Ciências Exatas e da Terra,38
Câmpus Luziânia,2021,0,Licenciatura em Química,Licenciatura,Presencial,M,0.75,Branca,Trancado,1.0,Ciências Exatas e da Terra,24
Câmpus Luziânia,2021,0,Licenciatura em Química,Licenciatura,Presencial,F,1.25,Preta,Trancado,1.0,Ciências Exatas e da Terra,18
Câmpus Luziânia,2021,0,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Parda,Evasão,1.0,Ciências Exatas e da Terra,35
Câmpus Luziânia,2021,0,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Preta,Evasão,1.0,Ciências Exatas e da Terra,34
Câmpus Luziânia,2021,0,Licenciatura em Química,Licenciatura,Presencial,F,1.25,Parda,Cancelado,1.0,Ciências Exatas e da Terra,18
Câmpus Luziânia,2021,0,Licenciatura em Química,Licenciatura,Presencial,F,1.25,Parda,Trancado,1.0,Ciências Exatas e da Terra,25
Câmpus Luziânia,2022,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,F,2.0,Preta,Trancado,1.0,Ciências Exatas e da Terra,28
Câmpus Luziânia,2022,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,F,0.75,Branca,Trancado,1.0,Ciências Exatas e da Terra,26
Câmpus Luziânia,2022,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,M,2.75,Parda,Evasão,1.0,Ciências Exatas e da Terra,35
Câmpus Luziânia,2022,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,M,0.75,Desconhecida,Evasão,1.0,Ciências Exatas e da Terra,30
Câmpus Luziânia,2022,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,F,0.75,Branca,Evasão,1.0,Ciências Exatas e da Terra,18
Câmpus Luziânia,2022,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,F,0.75,Desconhecida,Trancado,1.0,Ciências Exatas e da Terra,32
Câmpus Luziânia,2022,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,M,2.0,Desconhecida,Evasão,1.0,Ciências Exatas e da Terra,28
Câmpus Luziânia,2022,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,M,1.25,Branca,Evasão,1.0,Ciências Exatas e da Terra,36
Câmpus Luziânia,2022,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,M,2.0,Parda,Trancado,1.0,Ciências Exatas e da Terra,30
Câmpus Luziânia,2022,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,M,2.75,Parda,Evasão,1.0,Ciências Exatas e da Terra,24
Câmpus Luziânia,2022,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,M,0.75,Parda,Evasão,1.0,Ciências Exatas e da Terra,20
Câmpus Luziânia,2022,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,M,2.0,Branca,Evasão,1.0,Ciências Exatas e da Terra,55
Câmpus Luziânia,2022,1,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Parda,Matriculado,3.0,Ciências Exatas e da Terra,23
Câmpus Luziânia,2022,1,Licenciatura em Química,Licenciatura,Presencial,M,2.0,Parda,Cancelado,1.0,Ciências Exatas e da Terra,42
Câmpus Luziânia,2022,1,Licenciatura em Química,Licenciatura,Presencial,M,0.75,Branca,Evasão,1.0,Ciências Exatas e da Terra,40
Câmpus Luziânia,2022,1,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Preta,Evasão,1.0,Ciências Exatas e da Terra,22
Câmpus Luziânia,2022,1,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Preta,Evasão,1.0,Ciências Exatas e da Terra,28
Câmpus Luziânia,2022,1,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Parda,Evasão,1.0,Ciências Exatas e da Terra,27
Câmpus Luziânia,2022,1,Licenciatura em Química,Licenciatura,Presencial,M,0.75,Preta,Evasão,1.0,Ciências Exatas e da Terra,39
Câmpus Luziânia,2022,1,Licenciatura em Química,Licenciatura,Presencial,F,2.0,Branca,Trancado,1.0,Ciências Exatas e da Terra,37
Câmpus Luziânia,2022,1,Licenciatura em Química,Licenciatura,Presencial,M,1.25,Branca,Evasão,1.0,Ciências Exatas e da Terra,25
Câmpus Luziânia,2022,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,F,1.25,Preta,Evasão,1.0,Engenharias,17
Câmpus Luziânia,2022,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,F,0.75,Branca,Cancelado,1.0,Engenharias,19
Câmpus Luziânia,2022,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,F,0.75,Desconhecida,Evasão,1.0,Engenharias,58
Câmpus Luziânia,2022,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,M,0.75,Parda,Cancelado,1.0,Engenharias,16
